Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035720.KS,035720.KS,035720.KS,035720.KS,035720.KS,,,,,,,
Date,,,,,,,,,,,,
2024-10-30,37293.68359375,37992.62813232095,37093.9851541583,37293.68359375,847115,37263.730078125,36809.41640625,38762.13443851497,35765.32571773503,230.91466902363027,287.2318719091677,50.0
2024-10-31,36894.2890625,37643.15825862652,36395.04293174898,37093.98751480041,1258900,37303.6697265625,36774.46920572917,38710.76353937786,35896.57591374713,179.10838504632557,265.6071745365993,47.05883556214681
2024-11-01,36095.49609375,36744.516078838176,36095.49609375,36494.89300765042,689940,37311.15859375,36723.712565104164,38689.11419233508,35933.20299516492,72.75691849663417,227.0371233286063,42.60357111606289
2024-11-04,37293.68359375,37393.53281354585,36195.34217599565,36195.34217599565,873319,37343.6095703125,36682.940755208336,38685.575672973544,36001.64346765146,84.18589007739502,198.46687667836406,48.40423960149378
2024-11-05,37693.08203125,37892.78047909768,36744.51440397351,36894.28823985927,740056,37393.5341796875,36652.986002604164,38707.84423774237,36079.22412163263,124.04167319534463,183.58183598176018,50.769228300025915
2024-11-06,36494.890625,37693.08128847469,36195.342959131325,37693.08128847469,981949,37371.06796875,36657.14635416667,38732.24235886135,36009.89357863865,58.27191333680821,158.51985145276979,46.261687539372836
2024-11-07,36494.890625,36844.362901846784,36045.56912619699,36494.890625,745736,37331.1283203125,36633.01608072917,38747.61578898182,35914.64085164318,6.078831814171281,128.0316475250501,39.79056283319829
2024-11-08,34947.2265625,37193.833984375,34747.528125,36894.286328125,2225394,37211.3091796875,36578.098958333336,38983.983272822086,35438.63508655292,-158.34283911454986,70.7567501971301,28.431374805159734
2024-11-11,33649.1875,35047.07659495549,33649.1875,34997.15198442137,1507751,37026.5880859375,36499.05162760417,39406.992461665606,34646.1837102094,-388.9060354078247,-21.17580692386086,30.687838354198803
2024-11-12,33199.8671875,34248.284046052635,33149.94257518797,33349.64102443609,1444893,36806.9197265625,36436.645833333336,39718.69851975662,33895.14093336838,-600.9579544648586,-137.1322364320604,26.701579688617585
2024-11-13,33349.640625,33449.489848428144,32800.46989614521,32950.243731287424,1190150,36597.236328125,36375.07213541667,39867.640534210994,33326.832122039006,-748.2992355840179,-259.3656362624519,28.57142857142857
2024-11-14,32750.544921875,34298.20786787824,32500.921866068027,33349.64025581174,1837035,36370.07939453125,36315.16259765625,40043.13413840676,32697.024650655734,-903.0010448516259,-388.0927179802867,29.670336992911913
2024-11-15,33998.66015625,34497.90626720815,32900.31871214207,33050.092545429514,1328815,36147.91474609375,36269.39833984375,39830.80974003912,32465.019752148386,-914.3508078336381,-493.34433595095703,31.91488077723595
2024-11-18,35047.078125,35146.92735042735,33749.038194444445,33749.038194444445,1298626,35933.23896484375,36245.26813151042,39321.2853518152,32545.19257787231,-829.188638214604,-560.5131964036864,39.13044053456224
2024-11-19,36195.34375,36195.34375,34747.53,34747.53,1485633,35878.32197265625,36238.611490885414,39208.6340753292,32548.0098699833,-661.417160442259,-580.6939892114009,45.217396481106015
2024-11-20,35446.47265625,35945.71875,35196.849609375,35895.794140625,1012884,35768.48779296875,36221.969954427084,38997.06843910211,32539.90714683539,-582.1737575813968,-580.9899428854001,43.88184518719879
2024-11-21,35097.00390625,35795.94850751245,34797.45621999467,34797.45621999467,1106598,35653.66123046875,36197.83974609375,38801.229735099856,32506.092725837643,-541.3318606666871,-573.0583264416575,45.61403418463768
2024-11-22,35995.64453125,36395.041419252775,35097.00153324376,35146.926144244106,1095476,35631.19521484375,36172.87744140625,38761.34864361575,32501.041786071753,-431.4777678056853,-544.7422147144631,44.14414684305409
2024-11-25,36095.49609375,36395.043779175314,35795.948408324686,36345.11916493776,1189187,35566.29326171875,36151.24345703125,38594.766049776874,32537.82047366062,-332.527253965236,-502.2992225646177,42.592599300667125
2024-11-26,36944.21484375,37044.06407305743,35795.948706714524,35795.948706714524,1228125,35548.81982421875,36122.952897135416,38539.12026290774,32558.519385529762,-183.50837840402528,-438.5410537324993,52.153123392555905
2024-11-27,38292.17578125,38342.10039113429,36944.21131437419,37044.060534142765,2268347,35598.74443359375,36128.77737630208,38741.17434789969,32456.314519287807,42.86521288642689,-342.25980040871406,57.62711836310325
2024-11-28,38142.40234375,38641.64844772578,37693.08085017179,38441.95000613547,1210453,35661.15009765625,36146.25094401042,38957.70277009626,32364.59742521625,207.7872086224088,-232.2503986024895,65.3846284058285
2024-11-29,40039.5390625,40838.33285925811,37942.70534600998,38092.47918290212,5364138,35858.35224609375,36197.839680989586,39692.36464116718,32024.339851020322,485.97019471330714,-88.60627993933018,79.09092655009171
2024-12-02,42086.44921875,42435.92151356761,40089.46467693505,40488.861585298044,5583827,36097.99052734375,36280.21533203125,40808.64649178784,31387.334562899654,861.6679860840813,101.44857326535214,85.31747091348065
2024-12-03,42885.2421875,42935.16680005821,41986.599161452265,42385.996061917926,3152958,36357.59853515625,36380.896647135414,41931.56754553179,30783.629524780707,1209.9199057639344,323.14283976506863,86.03774559809382
2024-12-04,46529.73828125,47028.98440014753,41537.27709227468,42136.372434951714,13795722,36859.34091796875,36553.96865234375,44055.78798773716,29662.893848200343,1759.707623467366,610.455796505528,92.33129905562393
2024-12-05,44033.5078125,46080.41690582483,43534.26169217687,45631.095397534016,5207632,37236.27177734375,36719.551920572914,45110.16399606862,29362.37955861887,1971.2698421271198,882.6186056298465,78.63248644401224
2024-12-06,44432.90625,45581.17236657303,42785.393995786515,44333.05702247191,6696783,37710.55576171875,36886.79938151042,46127.88453506283,29293.22698837467,2146.419947577044,1135.378874019286,77.81065938003776
2024-12-09,42236.22265625,45032.00098810579,41986.59959090573,42985.0918522828,4184554,38139.90751953125,37024.92418619792,46560.98824174156,29718.826797320937,2083.9511686124315,1325.0933329379152,66.85237205910462
2024-12-10,43783.8828125,43933.656641961235,42885.23983573262,42935.164445553026,2629946,38669.10830078125,37188.84332682292,47113.27466835434,30224.94193320816,2134.7197312485587,1487.018612600044,72.2666746787499
2024-12-11,44532.75390625,45231.69847428532,43833.80933821468,44183.281622232345,2218036,39228.26396484375,37364.41155598958,47670.34208397553,30786.185845711967,2209.9073848808694,1631.5963670562091,74.67362668253045
2024-12-12,43634.109375,45181.77229333524,42435.91872854691,44932.149241990846,3811891,39772.4421875,37518.34573567708,47851.71098093246,31693.173394067533,2171.9442177423043,1739.6659371934284,69.97388564556266
2024-12-13,45830.79296875,46379.96369059777,43334.562414896514,43634.11008135894,4615083,40364.048828125,37693.91396484375,48395.84566481931,32332.25199143069,2292.683513442942,1850.2694524433314,72.94116975631273
2024-12-16,43883.734375,46979.06034911832,43484.33747511377,46929.13573663254,4206177,40805.881640625,37832.87080078125,48574.03587821429,33037.72740303571,2205.831466830139,1921.381855320693,65.54809553624706
2024-12-17,42785.390625,44183.279700262545,42635.61679550759,43584.18438229288,2019873,41135.383984375,37958.51435546875,48634.50683157641,33636.2611371736,2025.0301457878522,1942.111513414125,60.180992591525225
