Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035420.KS,035420.KS,035420.KS,035420.KS,035420.KS,,,,,,,
Date,,,,,,,,,,,,
2024-11-01,168871.65625,169966.28690335888,167677.51371906305,168175.07310695347,244187,171165.4109375,165096.84348958332,177750.30436503602,164580.517509964,951.8018858181022,1634.4389922042888,44.51218169476207
2024-11-04,174842.375,175041.39876209447,169269.70966135457,169369.22154240182,697688,171414.190625,165108.453125,178166.3396145392,164662.04163546077,1235.2081381988537,1554.5928214032017,50.67751058051789
2024-11-05,175638.46875,176235.5400318697,172852.13610127478,173150.67174220964,346402,171931.65234375,165193.03828125,178281.68433531388,165581.62035218612,1506.6796819364536,1545.0101935098521,49.30361714951019
2024-11-06,175439.4375,176534.06813669883,173250.1762266024,175837.48500425412,432475,172434.18671875,165528.06145833334,178164.58533733402,166703.78810016596,1686.3237867800635,1573.2729121638945,51.90613648262299
2024-11-07,178822.84375,178822.84375,173747.73800083474,175041.3924074847,675120,172797.4046875,165881.32864583333,179178.0912166245,166416.7181583755,2077.75458075403,1674.1692458819216,54.06161898269302
2024-11-08,173747.734375,181907.70815435282,172852.12749677835,181708.6844036369,1233287,172862.08671875,166078.69375,179254.33698690278,166469.83645059724,1955.9009839444188,1730.515593494421,47.30391921051609
2024-11-11,175140.90625,176136.02503551138,170662.87171519888,173747.7399502841,654961,172996.42734375,166299.27838541666,179465.05143406833,166527.80325343166,1949.2783897609042,1774.2681527477177,56.557355950527025
2024-11-12,180514.546875,181907.71316841236,174842.36982324973,174842.36982324973,1708052,173304.9140625,166592.83828125,180582.20984925222,166027.61827574778,2350.5422374545888,1889.5229696890922,60.93363306583995
2024-11-13,181310.640625,183201.36629562292,178822.8436899698,180514.54560579034,1224589,173563.64453125,166956.05651041667,181593.75910737965,165533.52995512035,2701.6419929131225,2051.9467743338982,62.28709681486176
2024-11-14,187579.890625,189570.128191313,182106.73731763926,182902.83234416446,2172828,174235.34921875,167488.44505208332,184427.0437213954,164043.6547161046,3446.043317071104,2330.7660828813396,74.0138851901627
2024-11-15,189072.578125,190963.30390625,187181.85234374998,189570.1375411184,1153043,174892.128125,168030.78489583332,187049.05035122402,162735.20589877595,4109.067365148454,2686.426339334763,73.3333009331623
2024-11-18,189868.671875,190863.79070034067,188375.993636989,190067.69564006812,760104,175588.71171875,168583.07604166667,189471.73150224664,161705.6919352534,4645.209726290021,3078.1830167258145,75.96152648498324
2024-11-19,192057.921875,193252.06439443005,189271.5893296632,189371.1012062824,964416,176673.390625,169186.78125,192137.55584229552,161209.22540770448,5186.968445403298,3499.9401024613117,74.09324085369698
2024-11-20,192157.4375,193053.044407043,190366.22368591404,192555.48501424133,693589,177698.3625,169792.14505208333,194428.4623549079,160968.26264509207,5560.251099176909,3912.002301804431,83.67342080772282
2024-11-21,188774.03125,191759.3875691882,187977.93623154983,191659.87569188193,887174,178574.0671875,170344.4359375,195713.66181067447,161434.47256432555,5519.442980632855,4233.490437570116,76.73794815774514
2024-11-22,189072.578125,189868.67319078947,186485.2691611842,188674.53059210526,759493,179678.64921875,170764.04453125,196517.22110437823,162840.0773331218,5448.3868780056655,4476.469725657226,72.55518973460286
2024-11-25,192256.953125,192256.953125,186485.26405603002,189172.08482951604,2335917,180813.084375,171233.40885416666,197839.73737781172,163786.4313721883,5584.65047990164,4698.10587650611,74.48678461461246
2024-11-26,194645.234375,195043.28188905932,191261.83050549592,191261.83050549592,995917,182126.64140625,171646.38307291668,199166.2181160777,165087.0646964223,5818.285134037811,4922.141728012451,76.58401608055155
2024-11-27,202009.109375,203999.34690578817,195242.30177032022,195839.37302955665,2305266,183549.6609375,172228.52734375,202246.02231918054,164853.29955581948,6522.458607973123,5242.205104004585,78.90817891764665
2024-11-28,203501.796875,206984.71271393643,201013.99984718827,203004.23746943765,1341153,185266.240625,172903.54973958334,204693.66111287117,165838.82013712885,7118.906245865772,5617.545332376823,90.7356922581948
2024-11-29,205492.03125,207979.8282384988,200516.43727300243,203501.79365920098,1243799,187097.259375,173593.49869791666,206917.58272293844,167276.93602706154,7663.8465248886205,6026.8055708791835,90.884713758678
2024-12-02,202506.671875,209472.5033399877,202009.11248464373,207482.26577856264,1220401,188480.47421875,174164.03333333333,208559.35508581816,168401.59335168183,7765.30842839781,6374.506142382909,81.66188119123696
2024-12-03,207979.828125,208974.94691985648,203501.79354814594,206487.1499327153,1101247,190097.5421875,174867.25052083333,211013.54684845783,169181.53752654215,8192.912886379083,6738.187491182145,83.83837622867293
2024-12-04,201511.5625,207979.8348765432,199521.32484567902,203999.35956790124,1758995,191401.1484375,175484.22421875,211711.67712379794,171090.61975120206,7918.577094069507,6974.265411759618,67.58794792578568
2024-12-05,203004.234375,206984.70955882352,202009.11557904413,203501.79377297795,1438398,192610.21796875,176255.44140625,212645.13147145382,172575.30446604616,7732.474989336159,7125.9073272749265,67.58793513878598
2024-12-06,203501.796875,204994.47509168703,196336.9414349022,203004.23746943765,1336764,194097.92109375,176996.80494791668,212595.18887220742,175600.65331529255,7538.24071936743,7208.3740056934275,67.34177114554431
2024-12-09,200516.4375,203004.23449131515,199521.31870347395,199521.31870347395,1206493,195366.69765625,177731.534375,211749.2327038514,178984.16260864862,7062.00866917122,7179.100938388987,60.545910541176674
2024-12-10,207979.828125,207979.828125,202009.11535586126,203501.79354814594,905766,196739.96171875,178627.14140625,212472.11453404897,181007.80890345105,7203.7838515625335,7184.037521023697,66.66666666666666
