Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,,,,,,,
Date,,,,,,,,,,,,
2024-11-08,200138.53125,202634.02415835412,198441.5960723192,200138.53125,3031573,192347.5984375,179643.08151041667,202521.1670175428,182174.02985745724,4184.411586390721,4166.973500263514,57.45342498084061
2024-11-11,192252.765625,198940.68633988837,192053.12620067497,198940.68633988837,2636191,192677.003125,180133.37890625,202353.99102860084,183000.01522139914,3801.4496529468743,4093.8687308001863,53.468205869685605
2024-11-12,185465.03125,192152.95218312702,184566.65381122174,192152.95218312702,3920254,192322.64296875,180376.0140625,202523.72649622153,182121.55944127848,2916.615200500062,3858.4180247401614,42.477877127758674
2024-11-13,182570.25,189158.35087479497,182270.7908693275,185365.20188627666,3172827,192033.165625,180479.05338541666,203007.04922669556,181059.28202330443,1959.2083337625372,3478.576086544637,38.83211455321945
2024-11-14,172688.109375,184566.65562680637,171390.45306177746,182570.2612987717,6309368,190885.2390625,180336.00598958333,204702.41653399388,177068.06159100615,398.4571679850924,2862.5523028327284,31.48148416550424
2024-11-15,177878.734375,178677.29210507855,173287.02742704825,173686.30629208754,4330750,190431.059375,180199.74583333332,205344.83060385,175517.28814615004,-414.82744529334013,2207.076353207515,38.25857715943197
2024-11-18,171390.453125,177479.4558277519,169992.97709486022,173486.66717020966,3885644,189472.790625,179739.43020833333,206644.74608148576,172300.83516851423,-1564.8725560352032,1452.6865713589712,37.85900740605719
2024-11-19,170292.4375,172588.2909950176,167796.94457063306,170092.79806565066,4075013,188614.34140625,179357.146875,207807.33847330295,169421.34433919704,-2535.662734752812,655.0167101366145,33.28768168989561
2024-11-20,170292.4375,174784.3247728605,169893.1586313013,174684.50505568582,3689296,187346.63125,178878.53098958332,207885.9903729808,166807.2721270192,-3267.3568891925097,-129.4580097292104,37.79161114197394
2024-11-21,168495.671875,172688.09972970973,167896.7536100415,167896.7536100415,3821502,185879.28125,178487.89322916666,207429.6605492602,164328.9019507398,-3946.71843453194,-892.9100946897563,39.19355148190489
